timestamp,machine_id,temperature,vibration,pressure,is_anomaly,rul_days
2026-01-28 09:28:59.136282,M_008,64.84,2.102,118.82,0,23.12
2026-01-28 10:28:59.136282,M_008,59.54,2.728,117.33,0,23.08
2026-01-28 11:28:59.136282,M_008,59.92,2.332,110.12,0,23.04
2026-01-28 12:28:59.136282,M_008,61.49,2.543,117.17,0,23.0
2026-01-28 13:28:59.136282,M_008,59.97,2.425,122.9,0,22.96
2026-01-28 14:28:59.136282,M_008,60.19,2.891,108.48,0,22.92
2026-01-28 15:28:59.136282,M_008,63.09,2.853,108.74,0,22.88
2026-01-28 16:28:59.136282,M_008,59.99,2.515,113.51,0,22.83
2026-01-28 17:28:59.136282,M_008,64.35,2.587,113.62,0,22.79
2026-01-28 18:28:59.136282,M_008,62.24,2.566,110.1,0,22.75
2026-01-28 19:28:59.136282,M_008,61.03,2.496,106.29,0,22.71
2026-01-28 20:28:59.136282,M_008,61.71,2.467,114.7,0,22.67
2026-01-28 21:28:59.136282,M_008,60.74,2.313,110.61,0,22.62
2026-01-28 22:28:59.136282,M_008,60.96,2.079,108.63,0,22.58
2026-01-28 23:28:59.136282,M_008,65.29,2.701,117.24,0,22.54
2026-01-29 00:28:59.136282,M_008,61.6,2.606,112.82,0,22.5
2026-01-29 01:28:59.136282,M_008,64.14,2.465,112.82,0,22.46
2026-01-29 02:28:59.136282,M_008,60.38,2.631,117.27,0,22.42
2026-01-29 03:28:59.136282,M_008,63.17,2.709,112.59,0,22.38
2026-01-29 04:28:59.136282,M_008,63.42,2.345,120.78,0,22.33
2026-01-29 05:28:59.136282,M_008,63.56,2.405,107.02,0,22.29
2026-01-29 06:28:59.136282,M_008,62.72,2.588,108.02,0,22.25
2026-01-29 07:28:59.136282,M_008,61.67,2.861,111.28,0,22.21
2026-01-29 08:28:59.136282,M_008,66.15,2.449,109.16,0,22.17
2026-01-29 09:28:59.136282,M_008,62.11,2.575,117.79,0,22.12
2026-01-29 10:28:59.136282,M_008,59.41,2.37,113.3,0,22.08
2026-01-29 11:28:59.136282,M_008,63.25,2.463,119.09,0,22.04
2026-01-29 12:28:59.136282,M_008,62.5,2.805,110.51,0,22.0
2026-01-29 13:28:59.136282,M_008,61.57,2.601,113.77,0,21.96
2026-01-29 14:28:59.136282,M_008,63.58,2.444,106.18,0,21.92
2026-01-29 15:28:59.136282,M_008,63.52,2.574,102.97,0,21.88
2026-01-29 16:28:59.136282,M_008,65.48,2.917,115.41,0,21.83
2026-01-29 17:28:59.136282,M_008,63.21,2.307,102.56,0,21.79
2026-01-29 18:28:59.136282,M_008,58.77,2.65,117.8,0,21.75
2026-01-29 19:28:59.136282,M_008,60.54,2.224,110.62,0,21.71
2026-01-29 20:28:59.136282,M_008,66.24,2.46,122.46,0,21.67
2026-01-29 21:28:59.136282,M_008,63.57,2.36,117.71,0,21.62
2026-01-29 22:28:59.136282,M_008,64.52,2.614,109.82,0,21.58
2026-01-29 23:28:59.136282,M_008,65.21,2.245,109.45,0,21.54
2026-01-30 00:28:59.136282,M_008,61.64,2.55,118.32,0,21.5
2026-01-30 01:28:59.136282,M_008,63.33,2.532,116.55,0,21.46
2026-01-30 02:28:59.136282,M_008,62.53,2.956,106.57,0,21.42
2026-01-30 03:28:59.136282,M_008,60.68,2.834,117.37,0,21.38
2026-01-30 04:28:59.136282,M_008,60.0,2.249,108.2,0,21.33
2026-01-30 05:28:59.136282,M_008,60.12,2.856,115.17,0,21.29
2026-01-30 06:28:59.136282,M_008,62.37,2.451,107.47,0,21.25
2026-01-30 07:28:59.136282,M_008,63.1,2.793,113.07,0,21.21
2026-01-30 08:28:59.136282,M_008,61.57,2.829,117.03,0,21.17
2026-01-30 09:28:59.136282,M_008,59.93,2.239,107.42,0,21.12
2026-01-30 10:28:59.136282,M_008,64.47,2.403,114.0,0,21.08
2026-01-30 11:28:59.136282,M_008,60.65,2.298,115.54,0,21.04
2026-01-30 12:28:59.136282,M_008,59.85,2.555,114.6,0,21.0
2026-01-30 13:28:59.136282,M_008,62.48,2.26,116.82,0,20.96
2026-01-30 14:28:59.136282,M_008,65.39,2.566,119.7,0,20.92
2026-01-30 15:28:59.136282,M_008,62.83,2.622,104.63,0,20.88
2026-01-30 16:28:59.136282,M_008,63.72,2.437,116.81,0,20.83
2026-01-30 17:28:59.136282,M_008,61.32,2.831,107.52,0,20.79
2026-01-30 18:28:59.136282,M_008,60.56,2.624,111.7,0,20.75
2026-01-30 19:28:59.136282,M_008,59.77,2.798,118.12,0,20.71
2026-01-30 20:28:59.136282,M_008,61.72,2.44,110.82,0,20.67
2026-01-30 21:28:59.136282,M_008,63.04,2.976,105.16,0,20.62
2026-01-30 22:28:59.136282,M_008,62.88,2.567,118.89,0,20.58
2026-01-30 23:28:59.136282,M_008,65.89,2.472,114.74,0,20.54
2026-01-31 00:28:59.136282,M_008,59.69,2.694,114.8,0,20.5
2026-01-31 01:28:59.136282,M_008,62.86,2.506,116.35,0,20.46
2026-01-31 02:28:59.136282,M_008,62.18,2.739,117.84,0,20.42
2026-01-31 03:28:59.136282,M_008,62.61,2.734,103.62,0,20.38
2026-01-31 04:28:59.136282,M_008,62.59,2.366,113.29,0,20.33
2026-01-31 05:28:59.136282,M_008,60.07,2.494,122.92,0,20.29
2026-01-31 06:28:59.136282,M_008,62.34,2.949,125.63,0,20.25
2026-01-31 07:28:59.136282,M_008,63.79,2.349,106.16,0,20.21
2026-01-31 08:28:59.136282,M_008,63.89,2.652,117.65,0,20.17
2026-01-31 09:28:59.136282,M_008,61.01,2.541,107.43,0,20.12
2026-01-31 10:28:59.136282,M_008,60.94,2.924,109.54,0,20.08
2026-01-31 11:28:59.136282,M_008,61.39,2.477,101.92,0,20.04
2026-01-31 12:28:59.136282,M_008,66.11,2.461,107.55,0,20.0
2026-01-31 13:28:59.136282,M_008,64.13,2.81,113.38,0,19.96
2026-01-31 14:28:59.136282,M_008,62.64,2.358,112.24,0,19.92
2026-01-31 15:28:59.136282,M_008,64.36,2.928,114.17,0,19.88
2026-01-31 16:28:59.136282,M_008,61.25,2.66,107.34,0,19.83
2026-01-31 17:28:59.136282,M_008,60.86,2.83,112.99,0,19.79
2026-01-31 18:28:59.136282,M_008,63.22,2.359,108.67,0,19.75
2026-01-31 19:28:59.136282,M_008,58.8,2.822,112.99,0,19.71
2026-01-31 20:28:59.136282,M_008,62.7,2.594,109.75,0,19.67
2026-01-31 21:28:59.136282,M_008,62.01,2.628,112.49,0,19.62
2026-01-31 22:28:59.136282,M_008,61.43,2.526,107.37,0,19.58
2026-01-31 23:28:59.136282,M_008,62.66,2.915,105.17,0,19.54
2026-02-01 00:28:59.136282,M_008,57.76,2.438,115.06,0,19.5
2026-02-01 01:28:59.136282,M_008,66.65,2.602,111.48,0,19.46
2026-02-01 02:28:59.136282,M_008,61.24,2.658,107.92,0,19.42
2026-02-01 03:28:59.136282,M_008,64.01,2.876,115.34,0,19.38
2026-02-01 04:28:59.136282,M_008,61.22,2.6,113.79,0,19.33
2026-02-01 05:28:59.136282,M_008,58.98,2.951,114.66,0,19.29
2026-02-01 06:28:59.136282,M_008,62.11,2.264,112.04,0,19.25
2026-02-01 07:28:59.136282,M_008,63.54,2.553,117.81,0,19.21
2026-02-01 08:28:59.136282,M_008,57.98,2.845,113.97,0,19.17
2026-02-01 09:28:59.136282,M_008,63.15,2.526,116.3,0,19.12
2026-02-01 10:28:59.136282,M_008,62.47,2.916,106.53,0,19.08
2026-02-01 11:28:59.136282,M_008,61.34,2.571,105.63,0,19.04
2026-02-01 12:28:59.136282,M_008,59.49,2.727,110.77,0,19.0
2026-02-01 13:28:59.136282,M_008,64.88,2.668,107.17,0,18.96
2026-02-01 14:28:59.136282,M_008,63.92,2.533,116.55,0,18.92
2026-02-01 15:28:59.136282,M_008,65.01,2.595,114.66,0,18.88
2026-02-01 16:28:59.136282,M_008,58.21,2.58,111.95,0,18.83
2026-02-01 17:28:59.136282,M_008,62.49,2.753,109.19,0,18.79
2026-02-01 18:28:59.136282,M_008,64.59,2.599,110.77,0,18.75
2026-02-01 19:28:59.136282,M_008,60.32,2.706,108.56,0,18.71
2026-02-01 20:28:59.136282,M_008,62.82,2.493,114.59,0,18.67
2026-02-01 21:28:59.136282,M_008,67.53,2.597,110.81,0,18.62
2026-02-01 22:28:59.136282,M_008,61.04,2.76,106.17,0,18.58
2026-02-01 23:28:59.136282,M_008,64.94,2.31,110.57,0,18.54
2026-02-02 00:28:59.136282,M_008,60.47,2.233,121.11,0,18.5
2026-02-02 01:28:59.136282,M_008,66.01,2.768,116.88,0,18.46
2026-02-02 02:28:59.136282,M_008,65.75,2.396,112.8,0,18.42
2026-02-02 03:28:59.136282,M_008,61.03,2.555,114.61,0,18.38
2026-02-02 04:28:59.136282,M_008,63.8,2.483,118.2,0,18.33
2026-02-02 05:28:59.136282,M_008,63.82,2.436,123.14,0,18.29
2026-02-02 06:28:59.136282,M_008,62.98,2.827,118.42,0,18.25
2026-02-02 07:28:59.136282,M_008,63.05,2.385,108.84,0,18.21
2026-02-02 08:28:59.136282,M_008,63.6,2.751,109.35,0,18.17
2026-02-02 09:28:59.136282,M_008,65.14,2.678,118.46,0,18.12
2026-02-02 10:28:59.136282,M_008,62.01,2.932,116.88,0,18.08
2026-02-02 11:28:59.136282,M_008,63.09,2.297,104.67,0,18.04
2026-02-02 12:28:59.136282,M_008,63.6,2.982,115.86,0,18.0
2026-02-02 13:28:59.136282,M_008,61.89,2.672,109.84,0,17.96
2026-02-02 14:28:59.136282,M_008,62.95,2.337,113.97,0,17.92
2026-02-02 15:28:59.136282,M_008,63.0,2.53,108.97,0,17.88
2026-02-02 16:28:59.136282,M_008,66.27,2.424,102.95,0,17.83
2026-02-02 17:28:59.136282,M_008,61.46,2.53,120.41,0,17.79
2026-02-02 18:28:59.136282,M_008,62.24,2.385,114.47,0,17.75
2026-02-02 19:28:59.136282,M_008,60.27,2.728,125.2,0,17.71
2026-02-02 20:28:59.136282,M_008,61.35,2.474,111.43,0,17.67
2026-02-02 21:28:59.136282,M_008,65.4,2.901,113.79,0,17.62
2026-02-02 22:28:59.136282,M_008,87.73,8.431,117.35,1,17.58
2026-02-02 23:28:59.136282,M_008,57.12,2.694,116.21,0,17.54
2026-02-03 00:28:59.136282,M_008,64.15,2.623,116.99,0,17.5
2026-02-03 01:28:59.136282,M_008,61.71,2.437,109.19,0,17.46
2026-02-03 02:28:59.136282,M_008,65.06,2.756,115.67,0,17.42
2026-02-03 03:28:59.136282,M_008,65.98,2.623,116.32,0,17.38
2026-02-03 04:28:59.136282,M_008,61.28,2.54,110.48,0,17.33
2026-02-03 05:28:59.136282,M_008,61.96,2.636,109.3,0,17.29
2026-02-03 06:28:59.136282,M_008,62.64,2.641,106.91,0,17.25
2026-02-03 07:28:59.136282,M_008,59.19,2.907,114.5,0,17.21
2026-02-03 08:28:59.136282,M_008,63.48,2.492,110.3,0,17.17
2026-02-03 09:28:59.136282,M_008,63.84,2.429,124.06,0,17.12
2026-02-03 10:28:59.136282,M_008,60.73,2.926,108.84,0,17.08
2026-02-03 11:28:59.136282,M_008,61.19,2.608,111.57,0,17.04
2026-02-03 12:28:59.136282,M_008,64.08,2.511,110.4,0,17.0
2026-02-03 13:28:59.136282,M_008,61.11,2.495,115.97,0,16.96
2026-02-03 14:28:59.136282,M_008,64.95,2.404,107.14,0,16.92
2026-02-03 15:28:59.136282,M_008,61.74,2.253,122.66,0,16.88
2026-02-03 16:28:59.136282,M_008,62.79,2.538,117.62,0,16.83
2026-02-03 17:28:59.136282,M_008,61.94,3.069,114.34,0,16.79
2026-02-03 18:28:59.136282,M_008,63.65,2.515,123.75,0,16.75
2026-02-03 19:28:59.136282,M_008,65.1,2.431,118.44,0,16.71
2026-02-03 20:28:59.136282,M_008,64.63,2.577,116.33,0,16.67
2026-02-03 21:28:59.136282,M_008,64.45,2.463,116.83,0,16.62
2026-02-03 22:28:59.136282,M_008,64.07,2.528,111.14,0,16.58
2026-02-03 23:28:59.136282,M_008,58.53,2.878,111.9,0,16.54
2026-02-04 00:28:59.136282,M_008,60.19,2.689,104.26,0,16.5
2026-02-04 01:28:59.136282,M_008,61.0,2.519,110.53,0,16.46
2026-02-04 02:28:59.136282,M_008,58.94,2.823,110.22,0,16.42
2026-02-04 03:28:59.136282,M_008,64.78,2.636,106.91,0,16.38
2026-02-04 04:28:59.136282,M_008,61.8,2.841,112.21,0,16.33
2026-02-04 05:28:59.136282,M_008,62.48,2.428,113.42,0,16.29
2026-02-04 06:28:59.136282,M_008,64.34,2.282,107.79,0,16.25
2026-02-04 07:28:59.136282,M_008,61.26,2.7,113.02,0,16.21
2026-02-04 08:28:59.136282,M_008,64.17,2.798,114.66,0,16.17
2026-02-04 09:28:59.136282,M_008,60.25,2.77,113.72,0,16.12
2026-02-04 10:28:59.136282,M_008,59.86,2.419,112.26,0,16.08
2026-02-04 11:28:59.136282,M_008,60.78,2.38,107.47,0,16.04
2026-02-04 12:28:59.136282,M_008,66.33,2.795,113.32,0,16.0
2026-02-04 13:28:59.136282,M_008,62.33,2.801,114.48,0,15.96
2026-02-04 14:28:59.136282,M_008,59.54,2.61,118.44,0,15.92
2026-02-04 15:28:59.136282,M_008,62.72,2.966,112.26,0,15.88
2026-02-04 16:28:59.136282,M_008,60.89,2.662,111.63,0,15.83
2026-02-04 17:28:59.136282,M_008,60.79,2.214,115.72,0,15.79
2026-02-04 18:28:59.136282,M_008,63.3,2.769,112.26,0,15.75
2026-02-04 19:28:59.136282,M_008,65.83,2.665,114.66,0,15.71
2026-02-04 20:28:59.136282,M_008,62.63,2.515,111.92,0,15.67
2026-02-04 21:28:59.136282,M_008,61.57,2.537,114.04,0,15.62
2026-02-04 22:28:59.136282,M_008,63.54,2.636,108.88,0,15.58
2026-02-04 23:28:59.136282,M_008,60.5,2.722,119.71,0,15.54
2026-02-05 00:28:59.136282,M_008,63.4,2.861,103.08,0,15.5
2026-02-05 01:28:59.136282,M_008,67.95,2.42,110.74,0,15.46
2026-02-05 02:28:59.136282,M_008,61.86,2.749,108.49,0,15.42
2026-02-05 03:28:59.136282,M_008,63.25,2.82,116.54,0,15.38
2026-02-05 04:28:59.136282,M_008,62.99,2.62,108.95,0,15.33
2026-02-05 05:28:59.136282,M_008,64.35,2.652,105.95,0,15.29
2026-02-05 06:28:59.136282,M_008,59.38,2.559,113.74,0,15.25
2026-02-05 07:28:59.136282,M_008,62.48,2.706,118.91,0,15.21
2026-02-05 08:28:59.136282,M_008,61.04,2.565,115.9,0,15.17
2026-02-05 09:28:59.136282,M_008,63.5,2.763,116.66,0,15.12
2026-02-05 10:28:59.136282,M_008,60.91,2.364,113.31,0,15.08
2026-02-05 11:28:59.136282,M_008,63.8,2.244,112.11,0,15.04
2026-02-05 12:28:59.136282,M_008,61.62,2.506,100.67,0,15.0
2026-02-05 13:28:59.136282,M_008,64.91,2.42,112.19,0,14.96
2026-02-05 14:28:59.136282,M_008,63.27,2.515,115.6,0,14.92
2026-02-05 15:28:59.136282,M_008,62.9,2.723,116.29,0,14.88
2026-02-05 16:28:59.136282,M_008,60.36,2.705,103.16,0,14.83
2026-02-05 17:28:59.136282,M_008,68.55,2.948,107.18,0,14.79
2026-02-05 18:28:59.136282,M_008,61.91,2.662,114.18,0,14.75
2026-02-05 19:28:59.136282,M_008,61.3,2.64,112.74,0,14.71
2026-02-05 20:28:59.136282,M_008,63.25,2.576,121.71,0,14.67
2026-02-05 21:28:59.136282,M_008,62.79,2.695,109.29,0,14.62
2026-02-05 22:28:59.136282,M_008,62.88,2.407,114.61,0,14.58
2026-02-05 23:28:59.136282,M_008,58.38,2.84,113.35,0,14.54
2026-02-06 00:28:59.136282,M_008,61.61,2.637,111.36,0,14.5
2026-02-06 01:28:59.136282,M_008,66.33,2.864,114.11,0,14.46
2026-02-06 02:28:59.136282,M_008,66.58,3.119,105.15,0,14.42
2026-02-06 03:28:59.136282,M_008,63.64,2.639,113.81,0,14.38
2026-02-06 04:28:59.136282,M_008,62.8,2.564,118.81,0,14.33
2026-02-06 05:28:59.136282,M_008,64.88,2.767,111.82,0,14.29
2026-02-06 06:28:59.136282,M_008,60.74,2.22,109.9,0,14.25
2026-02-06 07:28:59.136282,M_008,60.49,2.556,114.69,0,14.21
2026-02-06 08:28:59.136282,M_008,60.46,2.449,126.65,0,14.17
2026-02-06 09:28:59.136282,M_008,63.48,2.598,125.45,0,14.12
2026-02-06 10:28:59.136282,M_008,63.67,2.616,112.94,0,14.08
2026-02-06 11:28:59.136282,M_008,59.12,2.82,118.17,0,14.04
2026-02-06 12:28:59.136282,M_008,62.06,2.794,111.26,0,14.0
2026-02-06 13:28:59.136282,M_008,61.37,2.651,125.55,0,13.96
2026-02-06 14:28:59.136282,M_008,63.26,2.582,121.12,0,13.92
2026-02-06 15:28:59.136282,M_008,65.04,2.359,111.49,0,13.88
2026-02-06 16:28:59.136282,M_008,66.56,2.826,107.35,0,13.83
2026-02-06 17:28:59.136282,M_008,63.76,2.757,107.67,0,13.79
2026-02-06 18:28:59.136282,M_008,64.64,2.281,108.75,0,13.75
2026-02-06 19:28:59.136282,M_008,63.81,2.799,113.1,0,13.71
2026-02-06 20:28:59.136282,M_008,60.38,2.582,114.5,0,13.67
2026-02-06 21:28:59.136282,M_008,59.83,2.374,112.33,0,13.62
2026-02-06 22:28:59.136282,M_008,61.87,2.718,117.37,0,13.58
2026-02-06 23:28:59.136282,M_008,60.9,2.358,118.8,0,13.54
2026-02-07 00:28:59.136282,M_008,62.91,2.434,110.59,0,13.5
2026-02-07 01:28:59.136282,M_008,61.26,2.63,107.82,0,13.46
2026-02-07 02:28:59.136282,M_008,57.15,2.641,112.68,0,13.42
2026-02-07 03:28:59.136282,M_008,59.09,2.838,110.01,0,13.38
2026-02-07 04:28:59.136282,M_008,62.98,2.442,114.97,0,13.33
2026-02-07 05:28:59.136282,M_008,59.71,2.956,113.01,0,13.29
2026-02-07 06:28:59.136282,M_008,63.23,2.641,107.74,0,13.25
2026-02-07 07:28:59.136282,M_008,57.67,2.821,121.94,0,13.21
2026-02-07 08:28:59.136282,M_008,61.4,2.332,112.23,0,13.17
2026-02-07 09:28:59.136282,M_008,58.47,2.661,102.96,0,13.12
2026-02-07 10:28:59.136282,M_008,61.5,2.774,109.22,0,13.08
2026-02-07 11:28:59.136282,M_008,62.2,2.536,106.76,0,13.04
2026-02-07 12:28:59.136282,M_008,60.55,2.539,108.18,0,13.0
2026-02-07 13:28:59.136282,M_008,65.58,2.348,112.3,0,12.96
2026-02-07 14:28:59.136282,M_008,60.54,2.617,116.12,0,12.92
2026-02-07 15:28:59.136282,M_008,64.01,2.727,115.35,0,12.88
2026-02-07 16:28:59.136282,M_008,60.25,2.47,120.47,0,12.83
2026-02-07 17:28:59.136282,M_008,62.4,2.43,105.9,0,12.79
2026-02-07 18:28:59.136282,M_008,58.27,2.743,117.05,0,12.75
2026-02-07 19:28:59.136282,M_008,64.02,2.889,108.65,0,12.71
2026-02-07 20:28:59.136282,M_008,64.44,2.445,113.51,0,12.67
2026-02-07 21:28:59.136282,M_008,62.12,2.614,105.81,0,12.62
2026-02-07 22:28:59.136282,M_008,61.15,2.52,107.86,0,12.58
2026-02-07 23:28:59.136282,M_008,62.44,2.691,118.58,0,12.54
2026-02-08 00:28:59.136282,M_008,63.5,2.711,123.53,0,12.5
2026-02-08 01:28:59.136282,M_008,58.14,2.492,116.84,0,12.46
2026-02-08 02:28:59.136282,M_008,61.97,2.349,109.31,0,12.42
2026-02-08 03:28:59.136282,M_008,66.01,2.162,108.75,0,12.38
2026-02-08 04:28:59.136282,M_008,65.08,2.537,110.22,0,12.33
2026-02-08 05:28:59.136282,M_008,64.06,2.522,111.53,0,12.29
2026-02-08 06:28:59.136282,M_008,60.67,2.623,113.22,0,12.25
2026-02-08 07:28:59.136282,M_008,62.85,2.521,112.14,0,12.21
2026-02-08 08:28:59.136282,M_008,61.18,2.336,107.96,0,12.17
2026-02-08 09:28:59.136282,M_008,60.31,2.946,113.28,0,12.12
2026-02-08 10:28:59.136282,M_008,58.12,3.043,105.29,0,12.08
2026-02-08 11:28:59.136282,M_008,62.17,2.24,109.17,0,12.04
2026-02-08 12:28:59.136282,M_008,61.86,2.726,110.08,0,12.0
2026-02-08 13:28:59.136282,M_008,63.16,2.461,117.75,0,11.96
2026-02-08 14:28:59.136282,M_008,62.01,2.581,112.22,0,11.92
2026-02-08 15:28:59.136282,M_008,61.86,2.731,119.14,0,11.88
2026-02-08 16:28:59.136282,M_008,61.27,2.897,108.08,0,11.83
2026-02-08 17:28:59.136282,M_008,63.6,2.226,107.21,0,11.79
2026-02-08 18:28:59.136282,M_008,65.05,2.722,124.02,0,11.75
2026-02-08 19:28:59.136282,M_008,56.48,2.463,110.54,0,11.71
2026-02-08 20:28:59.136282,M_008,87.37,8.103,113.68,1,11.67
2026-02-08 21:28:59.136282,M_008,61.79,2.741,103.94,0,11.62
2026-02-08 22:28:59.136282,M_008,62.64,2.435,105.98,0,11.58
2026-02-08 23:28:59.136282,M_008,59.54,2.594,114.03,0,11.54
2026-02-09 00:28:59.136282,M_008,59.15,2.451,103.72,0,11.5
2026-02-09 01:28:59.136282,M_008,62.71,2.066,125.83,0,11.46
2026-02-09 02:28:59.136282,M_008,60.07,2.372,112.51,0,11.42
2026-02-09 03:28:59.136282,M_008,62.74,2.534,114.68,0,11.38
2026-02-09 04:28:59.136282,M_008,64.36,2.781,111.17,0,11.33
2026-02-09 05:28:59.136282,M_008,60.84,2.684,107.87,0,11.29
2026-02-09 06:28:59.136282,M_008,62.53,2.554,112.28,0,11.25
2026-02-09 07:28:59.136282,M_008,60.72,2.915,107.26,0,11.21
2026-02-09 08:28:59.136282,M_008,65.48,2.391,112.37,0,11.17
2026-02-09 09:28:59.136282,M_008,61.23,2.651,106.95,0,11.12
2026-02-09 10:28:59.136282,M_008,61.23,2.827,106.83,0,11.08
2026-02-09 11:28:59.136282,M_008,61.7,2.798,117.2,0,11.04
2026-02-09 12:28:59.136282,M_008,61.11,2.755,114.93,0,11.0
2026-02-09 13:28:59.136282,M_008,62.29,2.542,112.63,0,10.96
2026-02-09 14:28:59.136282,M_008,62.26,2.29,110.19,0,10.92
2026-02-09 15:28:59.136282,M_008,64.19,2.491,98.94,0,10.88
2026-02-09 16:28:59.136282,M_008,62.97,2.707,101.17,0,10.83
2026-02-09 17:28:59.136282,M_008,62.62,2.807,106.2,0,10.79
2026-02-09 18:28:59.136282,M_008,60.83,2.536,119.52,0,10.75
2026-02-09 19:28:59.136282,M_008,63.1,2.602,112.85,0,10.71
2026-02-09 20:28:59.136282,M_008,63.21,2.596,119.43,0,10.67
2026-02-09 21:28:59.136282,M_008,61.29,2.759,105.37,0,10.62
2026-02-09 22:28:59.136282,M_008,62.68,2.43,117.38,0,10.58
2026-02-09 23:28:59.136282,M_008,63.13,2.365,110.12,0,10.54
2026-02-10 00:28:59.136282,M_008,60.55,2.626,108.43,0,10.5
2026-02-10 01:28:59.136282,M_008,62.35,2.386,100.63,0,10.46
2026-02-10 02:28:59.136282,M_008,62.94,2.51,105.74,0,10.42
2026-02-10 03:28:59.136282,M_008,62.2,2.347,120.62,0,10.38
2026-02-10 04:28:59.136282,M_008,60.24,2.699,107.8,0,10.33
2026-02-10 05:28:59.136282,M_008,65.11,2.896,115.11,0,10.29
2026-02-10 06:28:59.136282,M_008,63.64,2.458,104.11,0,10.25
2026-02-10 07:28:59.136282,M_008,59.51,2.508,115.15,0,10.21
2026-02-10 08:28:59.136282,M_008,64.48,2.929,120.22,0,10.17
2026-02-10 09:28:59.136282,M_008,60.54,2.679,108.29,0,10.12
2026-02-10 10:28:59.136282,M_008,61.16,2.618,114.61,0,10.08
2026-02-10 11:28:59.136282,M_008,60.62,2.294,107.97,0,10.04
2026-02-10 12:28:59.136282,M_008,62.15,2.639,110.97,0,10.0
2026-02-10 13:28:59.136282,M_008,59.87,2.645,106.87,0,9.96
2026-02-10 14:28:59.136282,M_008,87.22,7.846,119.44,1,9.92
2026-02-10 15:28:59.136282,M_008,60.44,2.369,120.12,0,9.88
2026-02-10 16:28:59.136282,M_008,64.49,2.655,113.34,0,9.83
2026-02-10 17:28:59.136282,M_008,62.62,2.192,118.07,0,9.79
2026-02-10 18:28:59.136282,M_008,65.0,2.606,107.29,0,9.75
2026-02-10 19:28:59.136282,M_008,63.35,2.666,116.66,0,9.71
2026-02-10 20:28:59.136282,M_008,64.21,2.742,113.39,0,9.67
2026-02-10 21:28:59.136282,M_008,59.36,2.723,106.71,0,9.62
2026-02-10 22:28:59.136282,M_008,64.93,2.478,105.42,0,9.58
2026-02-10 23:28:59.136282,M_008,60.69,2.784,108.93,0,9.54
2026-02-11 00:28:59.136282,M_008,64.82,2.751,116.64,0,9.5
2026-02-11 01:28:59.136282,M_008,60.84,2.368,109.79,0,9.46
2026-02-11 02:28:59.136282,M_008,62.19,2.601,107.92,0,9.42
2026-02-11 03:28:59.136282,M_008,61.84,2.292,112.17,0,9.38
2026-02-11 04:28:59.136282,M_008,60.7,2.63,111.9,0,9.33
2026-02-11 05:28:59.136282,M_008,62.55,2.741,112.36,0,9.29
2026-02-11 06:28:59.136282,M_008,62.56,2.748,111.43,0,9.25
2026-02-11 07:28:59.136282,M_008,62.1,2.596,108.41,0,9.21
2026-02-11 08:28:59.136282,M_008,61.98,2.825,113.27,0,9.17
2026-02-11 09:28:59.136282,M_008,60.86,2.618,111.86,0,9.12
2026-02-11 10:28:59.136282,M_008,64.0,2.312,98.24,0,9.08
2026-02-11 11:28:59.136282,M_008,62.61,2.505,113.19,0,9.04
2026-02-11 12:28:59.136282,M_008,64.26,2.963,107.71,0,9.0
2026-02-11 13:28:59.136282,M_008,61.41,2.706,115.82,0,8.96
2026-02-11 14:28:59.136282,M_008,61.84,2.658,111.27,0,8.92
2026-02-11 15:28:59.136282,M_008,59.64,2.53,114.4,0,8.88
2026-02-11 16:28:59.136282,M_008,59.69,2.257,117.11,0,8.83
2026-02-11 17:28:59.136282,M_008,60.64,2.696,112.78,0,8.79
2026-02-11 18:28:59.136282,M_008,60.52,2.743,113.62,0,8.75
2026-02-11 19:28:59.136282,M_008,63.09,2.635,114.88,0,8.71
2026-02-11 20:28:59.136282,M_008,62.21,2.493,112.12,0,8.67
2026-02-11 21:28:59.136282,M_008,60.58,2.396,112.57,0,8.62
2026-02-11 22:28:59.136282,M_008,61.57,2.322,107.62,0,8.58
2026-02-11 23:28:59.136282,M_008,61.61,2.271,109.9,0,8.54
2026-02-12 00:28:59.136282,M_008,60.94,2.745,111.72,0,8.5
2026-02-12 01:28:59.136282,M_008,58.75,2.485,118.65,0,8.46
2026-02-12 02:28:59.136282,M_008,61.02,2.632,112.64,0,8.42
2026-02-12 03:28:59.136282,M_008,60.21,2.265,117.79,0,8.38
2026-02-12 04:28:59.136282,M_008,64.48,2.673,120.95,0,8.33
2026-02-12 05:28:59.136282,M_008,62.1,2.519,116.23,0,8.29
2026-02-12 06:28:59.136282,M_008,67.55,2.6,112.52,0,8.25
2026-02-12 07:28:59.136282,M_008,57.38,2.529,114.18,0,8.21
2026-02-12 08:28:59.136282,M_008,62.79,2.946,111.94,0,8.17
2026-02-12 09:28:59.136282,M_008,65.29,2.642,112.24,0,8.12
2026-02-12 10:28:59.136282,M_008,64.81,2.629,113.15,0,8.08
2026-02-12 11:28:59.136282,M_008,61.78,2.69,118.53,0,8.04
2026-02-12 12:28:59.136282,M_008,64.27,2.813,107.19,0,8.0
2026-02-12 13:28:59.136282,M_008,61.53,2.695,105.87,0,7.96
2026-02-12 14:28:59.136282,M_008,60.64,2.906,114.83,0,7.92
2026-02-12 15:28:59.136282,M_008,65.85,2.818,119.28,0,7.88
